x,y,value,group,label,facet,source,target,weight,lower,upper
x_39,7.5,7.5,,item_39,,x_39,7.5,7.5,7.193156552425241,7.806843447574759
x_40,7.5,7.5,,item_40,,x_40,7.5,7.5,7.193156552425241,7.806843447574759
x_41,6.38,6.38,,item_41,,x_41,6.38,6.38,6.073156552425241,6.686843447574759
x_42,9.78,9.78,,item_42,,x_42,9.78,9.78,9.473156552425241,10.086843447574758
x_43,5.12,5.12,,item_43,,x_43,5.12,5.12,4.813156552425241,5.426843447574759
x_44,7.5,7.5,,item_44,,x_44,7.5,7.5,7.193156552425241,7.806843447574759
x_45,8.67,8.67,,item_45,,x_45,8.67,8.67,8.363156552425242,8.976843447574758
x_46,5.12,5.12,,item_46,,x_46,5.12,5.12,4.813156552425241,5.426843447574759
x_47,7.84,7.84,,item_47,,x_47,7.84,7.84,7.533156552425241,8.146843447574758
x_48,5.67,5.67,,item_48,,x_48,5.67,5.67,5.363156552425241,5.976843447574759
x_49,5.12,5.12,,item_49,,x_49,5.12,5.12,4.813156552425241,5.426843447574759
x_50,7.62,7.62,,item_50,,x_50,7.62,7.62,7.313156552425241,7.926843447574759
x_51,5.12,5.12,,item_51,,x_51,5.12,5.12,4.813156552425241,5.426843447574759
x_52,8.28,8.28,,item_52,,x_52,8.28,8.28,7.97315655242524,8.586843447574758
x_53,9.11,9.11,,item_53,,x_53,9.11,9.11,8.803156552425241,9.416843447574758
x_54,8.42,8.42,,item_54,,x_54,8.42,8.42,8.113156552425242,8.726843447574758
x_55,5.67,5.67,,item_55,,x_55,5.67,5.67,5.363156552425241,5.976843447574759
x_56,6.64,6.64,,item_56,,x_56,6.64,6.64,6.3331565524252404,6.946843447574759
x_57,8.55,8.55,,item_57,,x_57,8.55,8.55,8.243156552425242,8.856843447574759
x_58,8.28,8.28,,item_58,,x_58,8.28,8.28,7.97315655242524,8.586843447574758
x_59,5.12,5.12,,item_59,,x_59,5.12,5.12,4.813156552425241,5.426843447574759
x_60,5.12,5.12,,item_60,,x_60,5.12,5.12,4.813156552425241,5.426843447574759
x_61,6.07,6.07,,item_61,,x_61,6.07,6.07,5.763156552425241,6.3768434475747595
x_62,7.62,7.62,,item_62,,x_62,7.62,7.62,7.313156552425241,7.926843447574759
x_63,8.67,8.67,,item_63,,x_63,8.67,8.67,8.363156552425242,8.976843447574758
x_64,9.31,9.31,,item_64,,x_64,9.31,9.31,9.003156552425242,9.616843447574759
x_65,5.12,5.12,,item_65,,x_65,5.12,5.12,4.813156552425241,5.426843447574759
x_66,7.04,7.04,,item_66,,x_66,7.04,7.04,6.733156552425241,7.346843447574759
x_67,5.12,5.12,,item_67,,x_67,5.12,5.12,4.813156552425241,5.426843447574759
x_68,6.07,6.07,,item_68,,x_68,6.07,6.07,5.763156552425241,6.3768434475747595
x_69,9.38,9.38,,item_69,,x_69,9.38,9.38,9.073156552425242,9.68684344757476
x_70,6.85,6.85,,item_70,,x_70,6.85,6.85,6.54315655242524,7.156843447574759
x_71,6.64,6.64,,item_71,,x_71,6.64,6.64,6.3331565524252404,6.946843447574759
x_72,5.67,5.67,,item_72,,x_72,5.67,5.67,5.363156552425241,5.976843447574759
x_73,5.12,5.12,,item_73,,x_73,5.12,5.12,4.813156552425241,5.426843447574759
x_74,5.12,5.12,,item_74,,x_74,5.12,5.12,4.813156552425241,5.426843447574759
x_75,8.42,8.42,,item_75,,x_75,8.42,8.42,8.113156552425242,8.726843447574758
x_76,6.38,6.38,,item_76,,x_76,6.38,6.38,6.073156552425241,6.686843447574759
x_77,7.84,7.84,,item_77,,x_77,7.84,7.84,7.533156552425241,8.146843447574758
x_78,8.55,8.55,,item_78,,x_78,8.55,8.55,8.243156552425242,8.856843447574759
x_79,6.64,6.64,,item_79,,x_79,6.64,6.64,6.3331565524252404,6.946843447574759
x_80,6.07,6.07,,item_80,,x_80,6.07,6.07,5.763156552425241,6.3768434475747595
x_81,5.12,5.12,,item_81,,x_81,5.12,5.12,4.813156552425241,5.426843447574759
x_82,5.12,5.12,,item_82,,x_82,5.12,5.12,4.813156552425241,5.426843447574759
x_83,6.64,6.64,,item_83,,x_83,6.64,6.64,6.3331565524252404,6.946843447574759
x_84,5.67,5.67,,item_84,,x_84,5.67,5.67,5.363156552425241,5.976843447574759
