x,y,z,value,trajectory,group
0.0905733473645035,0.49671580646838115,-0.7207958734181255,0.7869599937489765,1.3904334917766934,early
0.07796123530753453,0.5018088740512099,-0.7751194019112323,0.8346593150827932,1.4166680859611593,early
0.06514394986763851,0.5065801296181892,-0.7323753882778608,0.5629239165297386,1.4429026801456253,early
0.05212974673056411,0.5110223068296624,-0.7835561254873021,0.9289600688838958,1.4691372743300912,early
0.03892712177054817,0.5151283523627599,-0.7754204201844512,0.6973762215582455,1.4953718685145572,early
0.025544805520384756,0.5188914335158071,-0.8550211821322694,0.7007703184145037,1.521606462699023,early
0.011991757407747338,0.5223049456682702,-0.8056199876462921,0.5362829061688497,1.547841056883489,early
-0.0017228402384377097,0.5253625195892031,-0.7711249584774132,0.6980576862999316,1.5740756510679548,early
-0.015589588407560535,0.5280580285872685,-0.7197094520868372,0.6280624410871779,1.6003102452524207,early
-0.02959887784862687,0.5303855954955062,-0.6304921002340169,0.8704097039101582,1.6265448394368867,early
-0.04374089572887473,0.5323395994841377,-0.7010808889916875,0.710504146292385,1.6527794336213526,early
-0.05800563250509329,0.5339146826948111,-0.707253206339551,0.6672151160172612,1.6790140278058185,early
-0.07238288900283436,0.5351057566898202,-0.6873722816933894,0.8912937411794566,1.7052486219902845,early
-0.08686228369851338,0.5359080087099559,-0.7878471347159859,0.5772466758348831,1.7314832161747504,early
-0.10143326019920729,0.5363169077347881,-0.696366507541495,0.6062922687177151,1.7577178103592164,early
-0.11608509491477086,0.5363282103393151,-0.7468676328313515,0.665134425612076,1.7839524045436823,early
-0.13080690491671146,0.535937966341066,-0.7247155103886627,0.8817117397283882,1.810186998728148,early
-0.14558765597808454,0.5351425242318929,-0.5636256907825526,0.6607824785972755,1.836421592912614,early
-0.16041617078849651,0.5339385363888465,-0.5704728722782605,0.7399632872443584,1.86265618709708,early
-0.1752811373381363,0.5323229640586944,-0.6181975846162491,0.6705254865620911,1.8888907812815459,early
-0.19017111746458748,0.5302930821108044,-0.639757758735665,0.6078058372277104,1.9151253754660118,early
-0.20507455555601606,0.5278464835532911,-0.6376337693698305,0.7099516687720425,1.9413599696504777,early
-0.21997978740417098,0.5249810838075014,-0.7212683008404164,0.7674253016850028,1.9675945638349437,early
-0.23487504920048635,0.521695124736093,-0.7341997038235719,0.5782793288057154,1.9938291580194094,early
-0.2497484866684267,0.5179871784201509,-0.6343009376800749,0.7403646842106666,2.0200637522038756,early
-0.264588164325076,0.5138561506809757,-0.6767272104440009,0.45791551613234127,2.0462983463883413,early
-0.279382074864841,0.5093012843423709,-0.6920102823106155,0.6177194239105782,2.0725329405728075,early
-0.29411814865799984,0.5043221622294589,-0.6457379243311349,0.8383568921770962,2.098767534757273,early
-0.3087842633567157,0.49891870990025483,-0.6407784485771153,0.7056076809067393,2.125002128941739,early
-0.3233682536010055,0.4930911981064383,-0.620588144302154,0.8070940700443233,2.151236723126205,early
-0.33785792081704585,0.48684024497997,-0.6718290078558926,0.8617787646788198,2.177471317310671,early
-0.35224104310009613,0.48016681794241334,-0.6219260348116672,0.8052361893452825,2.203705911495137,early
-0.36650538517420633,0.4730722353340447,-0.6928344456972507,0.7646273320765846,2.2299405056796027,early
-0.3806387084207965,0.4655581677600473,-0.5403775364521396,0.8038003396571723,2.256175099864069,early
-0.3946287809680928,0.45762663915131435,-0.5183467353313902,0.7318627522173378,2.2824096940485346,early
-0.4084633878333364,0.44928002753760826,-0.6712743772221508,0.6709412069162501,2.3086442882330003,early
-0.42213034110959197,0.440521065531054,-0.5748834818098506,0.7951731640478483,2.3348788824174664,early
-0.4356174901889232,0.4313528405181756,-0.6092918681942183,0.754719008361722,2.361113476601932,early
-0.44891273201363874,0.4217787945589137,-0.5847219596337686,0.7193391686052315,2.3873480707863983,early
-0.4620040213472471,0.41180272399130696,-0.583285220825465,0.8756879812054967,2.413582664970864,early
-0.47487938105672356,0.4014287787407432,-0.5109825572965605,0.7272802268323244,2.43981725915533,early
-0.48752691239763335,0.39066146133294183,-0.5448830323568418,0.9615586939320027,2.466051853339796,early
-0.4999348052936351,0.3795056256100519,-0.6257018575913031,0.5171151497637321,2.492286447524262,early
-0.512091348601844,0.3679664751495081,-0.5642914065192196,0.7851131075401255,2.518521041708728,early
-0.5239849403555248,0.356049561385515,-0.5656675353185371,0.6617547979425461,2.5447556358931935,early
-0.5356040979755596,0.3437607814332869,-0.6080190072208783,0.7631669567863525,2.5709902300776597,early
-0.54693746844213,0.33110637561640494,-0.5433764561364374,0.5892055479473077,2.5972248242621254,early
-0.5579738384180557,0.31809292469790107,-0.5525155860045006,0.7935800192052445,2.6234594184465916,early
-0.568702144315227,0.3047273468159294,-0.4651032669134245,0.762948730309579,2.6496940126310573,early
-0.5791114822955916,0.2910168941251184,-0.5534435343825781,0.6641656592735887,2.6759286068155235,early
-0.5891911181981655,0.27696914914495835,-0.5112230977635296,0.5133171390853767,2.702163200999989,early
-0.5989304973835745,0.2625920208168074,-0.668066375099721,0.5776722500705512,2.7283977951844554,early
-0.6083192544876534,0.24789374027135977,-0.6293622775468023,0.4743924532788266,2.754632389368921,early
-0.6173472230756832,0.2328828563086485,-0.5045832918823638,0.5490997016967833,2.780866983553387,early
-0.6260044451888813,0.21756823059291136,-0.5119856567726833,0.34073896946972493,2.807101577737853,early
-0.6342811807748265,0.2019590325648832,-0.4607109320506493,0.3717950369082106,2.8333361719223187,early
-0.6421679169935478,0.1860647340743167,-0.5798861211169297,0.3249165286767962,2.859570766106785,early
-0.6496553773910879,0.16989510373578384,-0.5233522033780061,0.5860234074769676,2.8858053602912506,early
-0.656734530932415,0.15346020101103203,-0.6513171825221886,0.48261198679746187,2.9120399544757167,early
-0.663396600885646,0.1367703700214221,-0.5474818387309115,0.25574648260133864,2.9382745486601825,early
-0.669633073549631,0.11983623309419168,-0.5187976929246518,0.38255070184031925,2.964509142844648,early
-0.6754357068170391,0.10266868404653506,-0.49412305045968347,0.5454347546120539,2.9907437370291143,early
-0.6807965385651972,0.08527888121170904,-0.5171073728017421,0.3487132326022321,3.01697833121358,early
-0.6857078948670303,0.06767824021160139,-0.42208569787831235,0.1964711280917826,3.043212925398046,early
-0.6901623980145781,0.04987842648043264,-0.5617123878519164,0.24184673132635282,3.069447519582512,early
-0.6941529743476744,0.031891347544465036,-0.5473407267797389,0.3177965816263501,3.095682113766978,early
-0.69767286188051,0.01372914506282999,-0.438244969854061,0.40823316225862744,3.121916707951444,early
-0.7007156177189336,-0.004595813365220157,-0.48412453406047307,0.15605033676727548,3.1481513021359095,early
-0.7032751252614798,-0.02307094262110249,-0.37669627871469363,-0.023728429564173203,3.1743858963203757,early
-0.705345601177269,-0.04168344871000614,-0.4110535074821356,0.22985975921136043,3.2006204905048414,early
-0.7069216021540673,-0.0604203376203746,-0.4279524302724884,0.12971754458065743,3.2268550846893076,early
-0.7079980314099618,-0.07926842439362498,-0.5462689556921196,-0.05915904044951084,3.2530896788737733,early
-0.7085701449622611,-0.09821434239778494,-0.47599187163638795,-0.07507575407952707,3.2793242730582395,early
-0.7086335576474131,-0.11724455279851718,-0.4183676178580689,0.014649056772669068,3.305558867242705,early
-0.7081842488858938,-0.13634535422083685,-0.4685889554655518,-0.14703645257626952,3.3317934614271714,early
-0.707218568186216,-0.15550289259462516,-0.40854105188144657,-0.14277395577601762,3.358028055611637,early
-0.7057332403823803,-0.17470317117688713,-0.4030237212569977,0.033606401312635516,3.384262649796103,early
-0.7037253705992934,-0.19393206074351255,-0.4663678575969389,0.05599952870464457,3.410497243980569,early
-0.7011924489408669,-0.21317530994314413,-0.4788272526624687,-0.03226756553370196,3.4367318381650347,early
-0.6981323548957163,-0.23241855580559706,-0.3494659208688221,-0.22016347547473358,3.462966432349501,early
-0.694543361455586,-0.251647334397108,-0.40012753834976095,-0.10830953994686403,3.4892010265339666,early
-0.690424138941832,-0.27084709161455994,-0.39523970732768315,-0.34246135237330766,3.5154356207184327,early
-0.6857737585355199,-0.29000319411066583,-0.336363855909247,-0.1360030637999161,3.5416702149028985,early
-0.680591695506901,-0.30910094034197666,-0.2855691981807775,-0.30436746773409634,3.5679048090873646,early
-0.67487783214027,-0.32812557173142914,-0.5536341511678408,-0.014876461032869603,3.5941394032718303,early
-0.6686324603504179,-0.3470622839370395,-0.2933086831180922,-0.22010522210338554,3.620373997456296,early
-0.6618562839871428,-0.36589623821821715,-0.31620682211589857,-0.2614184930104081,3.6466085916407622,early
-0.654550420824503,-0.38461257289106715,-0.3893536458756932,-0.34177781797724605,3.672843185825228,early
-0.6467164042317424,-0.4031964148639461,-0.29634000999857496,-0.24412981624755653,3.699077780009694,early
-0.6383561845230602,-0.4216328912444242,-0.3676403625367881,-0.5176223959839292,3.72531237419416,early
-0.6294721299836378,-0.43990714100873224,-0.26231496092762596,-0.541720418893703,3.751546968378626,early
-0.6200670275695912,-0.45800432672466496,-0.285295156986861,-0.624311965827893,3.7777815625630917,early
-0.6101440832797587,-0.4759096463188537,-0.3244171796853931,-0.4897990326551093,3.8040161567475574,early
-0.5997069221974968,-0.49360834487923255,-0.3820279145779187,-0.6775622699748685,3.8302507509320236,early
-0.5887595882009058,-0.5110857264834645,-0.3349454314953842,-0.6064809653982471,3.8564853451164893,early
-0.5773065433401657,-0.5283271660440393,-0.38823012902516213,-0.6048625818205077,3.8827199393009555,early
-0.565352666880929,-0.5453181211606927,-0.3733302918937435,-0.5162747181957454,3.908954533485421,early
-0.5529032540129664,-0.562044143970769,-0.31593498069544024,-0.9599308180767795,3.9351891276698874,early
-0.5399640142235408,-0.5784908929880921,-0.32991979541773275,-0.8978625703254977,3.961423721854353,early
-0.5265410693352314,-0.5946441449209059,-0.3577797573956251,-0.6532699905039948,3.987658316038819,early
-0.5126409512082106,-0.6104898064593983,-0.21431168051683905,-0.5644795591249248,4.0138929102232845,early
-0.49827059910723553,-0.6260139260233294,-0.3419645371349198,-0.7985952957617668,4.040127504407751,early
-0.4834373567338839,-0.6412027054602616,-0.3060223588295724,-0.8594276236120569,4.066362098592217,early
-0.4681489689248301,-0.6560425116849093,-0.2999424925148927,-0.9306577696342186,4.092596692776683,early
-0.45241357801723364,-0.6705198882501079,-0.42674110739308907,-0.8033249312553364,4.118831286961148,early
-0.436239719882569,-0.6846215668399454,-0.1338321719143092,-0.9506945602417453,4.145065881145615,early
-0.4196363196305045,-0.6983344786756023,-0.3208879053495481,-1.0907391638741861,4.171300475330081,early
-0.40261268698469177,-0.7116457658244916,-0.23753557671310552,-0.8654557388959132,4.197535069514546,early
-0.38517851133261594,-0.7245427924033165,-0.40637663661990775,-1.138612218427271,4.223769663699012,early
-0.3673438564519003,-0.7370131556657188,-0.2829273497567058,-1.016213030857553,4.250004257883478,early
-0.3491191549157394,-0.7490446969652409,-0.36670136517005575,-1.0744079222765852,4.276238852067944,early
-0.33051520218039665,-0.7606255125843862,-0.29434331878544795,-1.2141045138950897,4.30247344625241,early
-0.31154315035795405,-0.7717439644206318,-0.18346451027703084,-1.1031962707322367,4.328708040436876,early
-0.2922145016777859,-0.7823886905203217,-0.20803619003064297,-1.1797777875675894,4.354942634621342,early
-0.27254110164046225,-0.7925486154514537,-0.21322001637559967,-1.0390837296002813,4.381177228805808,early
-0.252535131868067,-0.8022129605064657,-0.2158851042641381,-1.0143185298665685,4.407411822990274,early
-0.23220910265514874,-0.8113712537262228,-0.34674798133415735,-1.109508841325596,4.43364641717474,early
-0.21157584522480324,-0.8200133397365121,-0.3053227364860213,-1.089997756667825,4.459881011359205,early
-0.19064850369460878,-0.8281293893884676,-0.19970330324444804,-1.146006011564761,4.486115605543671,early
-0.16944052675740046,-0.8357099091944643,-0.14640293642486957,-1.43775276259093,4.512350199728138,early
-0.14796565908211132,-0.8427457505511504,-0.19620893214731744,-1.3214636435023261,4.538584793912603,early
-0.12623793244013634,-0.849228118741419,-0.18485221028961743,-1.2239317416632027,4.564819388097069,early
-0.10427165656293726,-0.8551485817072612,-0.18180218479021776,-1.2630778545711563,4.591053982281535,early
-0.08208140973681535,-0.8604990785855905,-0.16810924169513697,-1.1533903015534512,4.6172885764660005,early
-0.05968202914102402,-0.8652719279992862,-0.17667820225748365,-1.3241367645696354,4.643523170650467,early
-0.03708860093561859,-0.8694598360958564,-0.26736311461324275,-1.091366910993331,4.669757764834933,early
-0.014316450105648271,-0.873055904326301,-0.1381870359515429,-1.3226557394195555,4.695992359019399,early
0.008618869931461487,-0.8760536369569157,-0.24617487748904252,-1.424384160538016,4.722226953203864,early
0.03170158794830209,-0.8784469483069697,-0.2757236249506417,-1.2056934515925084,4.748461547388331,early
0.05491572575238686,-0.8802301697053686,-0.1753622693050398,-1.3153316900121703,4.774696141572797,early
0.07824510924612314,-0.8813980561596114,-0.25864090775520254,-1.271282092275335,4.800930735757262,early
0.10167337969418054,-0.881945792730547,-0.23901073202218337,-1.052790570960001,4.827165329941728,early
0.12518400519041892,-0.8818690006066379,-0.16351817927556123,-1.1822906366541568,4.853399924126194,early
0.148760292316337,-0.8811637428716544,-0.2144817996426456,-1.17195489121902,4.87963451831066,early
0.17238539798282054,-0.8798265299599314,-0.21402482569419792,-1.154822657288889,4.905869112495126,early
0.19604234144680976,-0.877854324793545,-0.12880423619367748,-1.3666637008304052,4.932103706679592,early
0.21971401649430716,-0.8752445475959911,-0.08504670058378146,-1.2630128916192185,4.958338300864058,early
0.24338320378101233,-0.8719950803771775,-0.10331627005899426,-1.2559541652099624,4.984572895048524,early
0.26703258332169033,-0.86810427108478,-0.0887946756310825,-1.0625824195574491,5.01080748923299,early
0.29064474711925165,-0.8635709374172491,-0.2271951872467115,-1.16710978091854,5.037042083417456,early
0.3142022119243472,-0.858394370294004,-0.09447226070231288,-1.0904827572382774,5.063276677601921,early
0.3376874321161751,-0.8525743369785957,-0.13000942471743196,-1.0979757441117093,5.089511271786387,early
0.36108281269504294,-0.8461110838508772,-0.16774968914360866,-1.1670253469072664,5.115745865970854,early
0.384370722377112,-0.8390053388244751,-0.13835438739522707,-0.8984842726467102,5.141980460155319,early
0.40753350678164285,-0.8312583134061169,-0.13871569944245837,-0.8644605899019665,5.168215054339785,early
0.43055350170092677,-0.8228717043936378,-0.17421293039934838,-0.8840718225227333,5.194449648524251,early
0.45341304644301234,-0.8138476952097526,-0.2237744269136851,-0.8235201582870133,5.2206842427087174,early
0.47609449723721886,-0.8041889568689584,-0.0800710921002081,-1.0506290091955839,5.246918836893183,early
0.4985802406923619,-0.7938986485751937,-0.08245246836997723,-0.8807843570772746,5.273153431077649,early
0.5208527072975084,-0.7829804179481767,-0.01354070986137254,-0.7905029072688643,5.299388025262115,early
0.542894384955032,-0.7714384008766098,-0.020461250281994997,-0.7362561254950108,5.32562261944658,early
0.5646878325356596,-0.7592772209967216,-0.07324611191827766,-1.0447541036485335,5.351857213631047,early
0.586215693445142,-0.7465019887949152,-0.028796646256602297,-0.969232257819993,5.378091807815513,early
0.6074607091921459,-0.7331183003335542,0.01696111573702845,-0.6948207352128102,5.404326401999978,early
0.6284057329469008,-0.7191322355992313,-0.1125642222966213,-0.8922667502897266,5.430560996184444,early
0.6490337430801217,-0.7045503564731391,-0.08213493146259764,-0.8641118480509616,5.456795590368911,early
0.6693278566716855,-0.6893797043234546,-0.045709958297982446,-0.7992111436688363,5.483030184553376,early
0.689271342978542,-0.6736277972199433,-0.1389062181426156,-0.5681618225465236,5.509264778737842,early
0.7088476368513031,-0.6573026267712867,-0.11796867147808682,-0.6102228573549046,5.535499372922308,early
0.7280403520889784,-0.6404126545859207,-0.008759161532466406,-0.6812015825015354,5.561733967106774,early
0.7468332947213177,-0.6229668083574715,-0.06979839858895615,-0.6052033864163054,5.58796856129124,early
0.7652104762082358,-0.6049744775761752,-0.012265492757854834,-0.43972024667079634,5.614203155475706,early
0.7831561265458333,-0.5864455088679431,-0.041845301067662315,-0.6437329914816055,5.640437749660172,early
0.8006547072685294,-0.5673902009630558,0.04356642747491096,-0.5456094763462251,5.666672343844637,early
0.8176909243368944,-0.5478192992967377,-0.009520978345741303,-0.6940749547769394,5.692906938029103,early
0.8342497409007953,-0.5277439902441673,-0.013511332617656448,-0.3505060990011824,5.71914153221357,early
0.8503163899275303,-0.5071758949927758,-0.033632350210770115,-0.34884972140797776,5.745376126398035,early
0.8658763866846988,-0.4861270630549557,-0.07398771714862637,-0.5955463319417655,5.771610720582501,early
0.8809155410676093,-0.46460996542462185,-0.10090355836389546,-0.3636256450462965,5.797845314766967,early
0.8954199697611286,-0.44263748738132386,0.15649141964990151,-0.6125379658109792,5.8240799089514335,early
0.9093761082259433,-0.4202229209459174,0.019848280776090296,-0.32943657035596796,5.850314503135899,early
0.9227707224993221,-0.3973799569920633,0.06722044419053916,-0.17380652757939996,5.876549097320365,early
0.9355909208005497,-0.3741226770181323,-0.04313489376935674,-0.4066825692855411,5.902783691504831,early
0.9478241649313317,-0.35046554458434437,0.042612390804984704,-0.34431242482522934,5.929018285689296,early
0.9594582814615884,-0.32642339642026375,0.04180444096865456,-0.08168176239010141,5.955252879873763,early
0.9704814726911697,-0.30201143320804236,-0.028465257028783462,-0.21317414065636592,5.981487474058229,early
0.9808823273781808,-0.27724521004705865,0.14895381513552075,-0.10595460471016362,6.007722068242694,early
0.9906498312247287,-0.2521406266058941,0.1219016466417225,0.03946686658074279,6.03395666242716,early
0.9997733771110687,-0.22671391696781967,0.027215729648749364,0.19381951097956332,6.060191256611627,early
1.0082427750692786,-0.20098163917625192,0.10838678314309604,-0.0383142011264883,6.086425850796092,early
1.0160482619877582,-0.1749606644868624,0.11700248677084513,0.14309899260218667,6.112660444980558,early
1.0231805110380179,-0.14866816633331098,0.0857767023610393,0.34729699796927593,6.138895039165024,early
1.0296306408154123,-0.12212160901378648,0.08727301517139738,0.16631002036384288,6.16512963334949,early
1.0353902241856503,-0.09533873610579682,0.06804258614864753,0.14693702966230682,6.191364227533956,early
1.040451296829111,-0.06833755861688823,0.06443268251670664,0.07341400320806073,6.217598821718422,early
1.0448063654752013,-0.04113634287918503,-0.017795005842113687,0.3181056634906125,6.243833415902888,early
1.0484484158191867,-0.013753598195899986,0.04725523723936212,0.21209179002273307,6.270068010087353,early
1.0513709201141532,0.013791935751846231,0.10519984558062506,0.38188248924960844,6.296302604271819,transition
1.0535678444309682,0.041481301729325355,0.06689663778769878,0.47787636191146865,6.322537198456286,transition
1.0550336555793438,0.06929533799484083,0.15256825695788567,0.2512700934776864,6.348771792640751,transition
1.0557633276833298,0.09721469155974122,0.09675282317671,0.35271688524481387,6.375006386825217,transition
1.0557523484048097,0.12521983165261352,0.04510281556781145,0.38486040941823313,6.401240981009683,transition
1.0549967248088112,0.15329106337830484,0.024762066696793344,0.4513288605712703,6.4274755751941495,transition
1.0534929888646989,0.18140854156221137,0.04867533532670439,0.4252989598130619,6.453710169378615,transition
1.0512382025775633,0.20955228477012233,0.10657577435603025,0.2718038365812735,6.479944763563081,transition
1.0482299627443918,0.23770218949370156,0.10035370947272565,0.4307663133619992,6.506179357747547,transition
1.0444664053298607,0.26583804449156045,-0.04553099050986878,0.47118498684054133,6.532413951932012,transition
1.039946209456867,0.29393954527569927,0.15468262496223353,0.48442119397843336,6.558648546116479,transition
1.0346686010071924,0.32198630873294565,0.22218751474640064,0.3897889511685999,6.584883140300945,transition
1.028633355827961,0.34995788787089604,0.08947126437801542,0.4192956116126525,6.61111773448541,transition
1.0218408025398524,0.37783378667769835,0.16349961527836845,0.6126439149629386,6.637352328669876,transition
1.0142918249433077,0.40559347508492266,0.09377486260315453,0.28476120928932613,6.663586922854343,transition
1.005987864019261,0.43321640402262074,0.22270063348057645,0.629486789683572,6.6898215170388085,transition
0.9969309195212199,0.46068202055559043,0.10119713038589075,0.55492963270978,6.716056111223274,transition
0.9871235511558305,0.48796978308972616,0.14281149406417487,0.5877092994508305,6.74229070540774,transition
0.9765688793493454,0.5150591766372729,0.24440228735301156,0.4236323422894797,6.768525299592206,transition
0.9652705855977323,0.5419297281296971,0.21870190344628904,0.5904517409497347,6.794759893776672,transition
0.9532329123984637,0.5685610217668096,0.1480936171862353,0.5742613491741126,6.820994487961138,transition
0.9404606627623321,0.5949327143907234,0.24568129332173266,0.797451880173663,6.847229082145604,transition
0.9269591993039628,0.6210245508731387,0.21440814133560201,0.8986931240803141,6.873463676330069,transition
0.912734442909991,0.6468163795044221,0.2443539598179178,0.6645657368771254,6.899698270514536,transition
0.8977928709842076,0.6722881673728851,0.2771558431490514,0.9432445818977684,6.925932864699002,transition
0.8821415152692693,0.6974200157226472,0.28747355833673816,0.7779405574719954,6.952167458883467,transition
0.865787959244923,0.7221921752784214,0.14065998578603744,0.6832699061821869,6.978402053067933,transition
0.8487403351029768,0.7465850615255605,0.14846928065208412,0.7984120223203286,7.004636647252399,transition
0.8310073202995999,0.7705792699336856,0.2346854743057107,0.714511586906036,7.0308712414368655,transition
0.8125981336858473,0.7941555911122157,0.18946173980451247,0.7977389852292819,7.057105835621331,transition
0.7935225312176102,0.817295025886134,0.02297036265367028,0.8694082122915215,7.083340429805797,transition
0.7737908012465521,0.8399788002803332,0.2749497584754399,0.6461047937501155,7.109575023990263,transition
0.753413759393874,0.862188380400915,0.1449881547827584,0.6706183616046245,7.135809618174729,transition
0.7324027430091027,0.8839054872018526,0.2076355662921583,0.8682035720397794,7.162044212359195,transition
0.7107696052163959,0.905112111125475,0.18886495366345885,0.6393841685325317,7.188278806543661,transition
0.6885267085512016,0.9257905266052693,0.2133620403062222,0.5643901006268711,7.214513400728126,transition
0.6656869181904076,0.945923306419576,0.27632398578562617,0.6549783415598502,7.240747994912592,transition
0.6422635947794446,0.9654933358848149,0.13475526447002562,0.7371578326728084,7.266982589097059,transition
0.6182705868601304,0.984483826876955,0.22893531786782964,0.7795945937596793,7.2932171832815245,transition
0.5937222229033335,1.002878331670046,0.1601162906916661,0.8306643540653883,7.31945177746599,transition
0.5686333029508832,1.0206607565807018,0.23669708574568457,0.8450047948806056,7.345686371650456,transition
0.543019089871429,1.0378153754075539,0.2771163562431628,0.766516636266424,7.371920965834922,transition
0.5168953002352797,1.0543268426547987,0.32394503762896454,0.8853639692160248,7.398155560019388,transition
0.49027809481356044,1.0701802065290813,0.25571680143371694,0.5102185747624162,7.424390154203854,transition
0.46318406870730244,1.0853609216991,0.42363264304600995,0.7482215283710447,7.45062474838832,transition
0.43563024111242094,1.099854861807447,0.3350981534102841,0.6397908945276679,7.476859342572785,transition
0.4076340447267906,1.1136483317243553,0.35787572083122615,0.7193092657977501,7.503093936757252,transition
0.3792133148059517,1.1267280795331711,0.33255185853734853,0.8900274579853699,7.529328530941718,transition
0.35038627787423693,1.1390813082375515,0.2772269556268034,0.6415961004108857,7.555563125126183,transition
0.3211715400984299,1.1506956871805372,0.2685691725498738,0.8398502988704966,7.581797719310649,transition
