x,y,value,group,label,facet,source,target,weight,lower,upper
No,Species,698,,No,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_sp_A6,No,Species,698,568.47228064483,827.52771935517
Yes,Family,711,,Yes,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae,Yes,Family,711,581.47228064483,840.52771935517
Yes,Genus,713,,Yes,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter,Yes,Genus,713,583.47228064483,842.52771935517
No,Species,714,,No,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii,No,Species,714,584.47228064483,843.52771935517
Yes,Family,715,,Yes,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae,Yes,Family,715,585.47228064483,844.52771935517
No,Species,743,,No,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_russellii,No,Species,743,613.47228064483,872.52771935517
Yes,Family,745,,Yes,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,Yes,Family,745,615.47228064483,874.52771935517
No,Species,746,,No,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius,No,Species,746,616.47228064483,875.52771935517
No,Species,747,,No,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_sp_MV1,No,Species,747,617.47228064483,876.52771935517
No,Species,748,,No,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis,No,Species,748,618.47228064483,877.52771935517
Yes,Genus,749,,Yes,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus,Yes,Genus,749,619.47228064483,878.52771935517
Yes,Unknown,758,,Yes,Unknown,Yes,Unknown,758,628.47228064483,887.52771935517
Yes,Unknown,955,,Yes,Unknown,Yes,Unknown,955,825.47228064483,1084.5277193551701
Yes,Unknown,956,,Yes,Unknown,Yes,Unknown,956,826.47228064483,1085.5277193551701
Yes,Unknown,957,,Yes,Unknown,Yes,Unknown,957,827.47228064483,1086.5277193551701
No,Species,960,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_unclassified|s__Coriobacteriaceae_bacterium_BV3Ac1,No,Species,960,830.47228064483,1089.5277193551701
No,Species,962,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium|s__Cryptobacterium_curtum,No,Species,962,832.47228064483,1091.5277193551701
No,Species,963,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriales_unclassified|g__Coriobacteriales_unclassified|s__Coriobacteriales_bacterium_DNF00809,No,Species,963,833.47228064483,1092.5277193551701
No,Species,964,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum,No,Species,964,834.47228064483,1093.5277193551701
Yes,Genus,965,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,965,835.47228064483,1094.5277193551701
Yes,Genus,966,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,966,836.47228064483,1095.5277193551701
Yes,Genus,967,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,967,837.47228064483,1096.5277193551701
Yes,Genus,968,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,968,838.47228064483,1097.5277193551701
Yes,Genus,969,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,969,839.47228064483,1098.5277193551701
Yes,Genus,970,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,970,840.47228064483,1099.5277193551701
Yes,Genus,971,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,971,841.47228064483,1100.5277193551701
No,Species,972,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum,No,Species,972,842.47228064483,1101.5277193551701
Yes,Genus,973,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,973,843.47228064483,1102.5277193551701
Yes,Genus,974,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,974,844.47228064483,1103.5277193551701
Yes,Genus,975,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,975,845.47228064483,1104.5277193551701
Yes,Genus,976,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,976,846.47228064483,1105.5277193551701
Yes,Genus,977,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,977,847.47228064483,1106.5277193551701
Yes,Genus,978,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,978,848.47228064483,1107.5277193551701
Yes,Genus,979,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,979,849.47228064483,1108.5277193551701
Yes,Genus,980,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,980,850.47228064483,1109.5277193551701
Yes,Genus,981,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,981,851.47228064483,1110.5277193551701
Yes,Genus,982,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,982,852.47228064483,1111.5277193551701
Yes,Genus,983,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,983,853.47228064483,1112.5277193551701
No,Species,984,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_sp_oral_taxon_199,No,Species,984,854.47228064483,1113.5277193551701
No,Species,985,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae,No,Species,985,855.47228064483,1114.5277193551701
Yes,Genus,986,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,986,856.47228064483,1115.5277193551701
No,Species,987,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_minutum,No,Species,987,857.47228064483,1116.5277193551701
Yes,Family,989,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae,Yes,Family,989,859.47228064483,1118.5277193551701
No,Species,990,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_vaginae,No,Species,990,860.47228064483,1119.5277193551701
No,Species,991,,No,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_vaginae,No,Species,991,861.47228064483,1120.5277193551701
Yes,Genus,992,,Yes,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium,Yes,Genus,992,862.47228064483,1121.5277193551701
Yes,Unknown,993,,Yes,Unknown,Yes,Unknown,993,863.47228064483,1122.5277193551701
Yes,Unknown,994,,Yes,Unknown,Yes,Unknown,994,864.47228064483,1123.5277193551701
Yes,Unknown,997,,Yes,Unknown,Yes,Unknown,997,867.47228064483,1126.5277193551701
Yes,Unknown,1001,,Yes,Unknown,Yes,Unknown,1001,871.47228064483,1130.5277193551701
Yes,Unknown,1002,,Yes,Unknown,Yes,Unknown,1002,872.47228064483,1131.5277193551701
Yes,Unknown,1005,,Yes,Unknown,Yes,Unknown,1005,875.47228064483,1134.5277193551701
Yes,Unknown,1016,,Yes,Unknown,Yes,Unknown,1016,886.47228064483,1145.5277193551701
Yes,Unknown,1017,,Yes,Unknown,Yes,Unknown,1017,887.47228064483,1146.5277193551701
Yes,Unknown,1019,,Yes,Unknown,Yes,Unknown,1019,889.47228064483,1148.5277193551701
Yes,Unknown,1021,,Yes,Unknown,Yes,Unknown,1021,891.47228064483,1150.5277193551701
Yes,Unknown,1022,,Yes,Unknown,Yes,Unknown,1022,892.47228064483,1151.5277193551701
No,Species,1024,,No,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_568,No,Species,1024,894.47228064483,1153.5277193551701
Yes,Unknown,1037,,Yes,Unknown,Yes,Unknown,1037,907.47228064483,1166.5277193551701
Yes,Unknown,1303,,Yes,Unknown,Yes,Unknown,1303,1173.4722806448299,1432.5277193551701
Yes,Unknown,1314,,Yes,Unknown,Yes,Unknown,1314,1184.4722806448299,1443.5277193551701
Yes,Unknown,1315,,Yes,Unknown,Yes,Unknown,1315,1185.4722806448299,1444.5277193551701
Yes,Unknown,1316,,Yes,Unknown,Yes,Unknown,1316,1186.4722806448299,1445.5277193551701
Yes,Unknown,1317,,Yes,Unknown,Yes,Unknown,1317,1187.4722806448299,1446.5277193551701
Yes,Unknown,1318,,Yes,Unknown,Yes,Unknown,1318,1188.4722806448299,1447.5277193551701
Yes,Genus,1319,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides,Yes,Genus,1319,1189.4722806448299,1448.5277193551701
No,Species,1320,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Candidatus_Bacteroides_periocalifornicus,No,Species,1320,1190.4722806448299,1449.5277193551701
Yes,Unknown,1321,,Yes,Unknown,Yes,Unknown,1321,1191.4722806448299,1450.5277193551701
Yes,Unknown,1322,,Yes,Unknown,Yes,Unknown,1322,1192.4722806448299,1451.5277193551701
Yes,Unknown,1332,,Yes,Unknown,Yes,Unknown,1332,1202.4722806448299,1461.5277193551701
Yes,Unknown,1333,,Yes,Unknown,Yes,Unknown,1333,1203.4722806448299,1462.5277193551701
No,Species,1341,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274,No,Species,1341,1211.4722806448299,1470.5277193551701
Yes,Genus,1342,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified,Yes,Genus,1342,1212.4722806448299,1471.5277193551701
Yes,Genus,1343,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified,Yes,Genus,1343,1213.4722806448299,1472.5277193551701
Yes,Unknown,1370,,Yes,Unknown,Yes,Unknown,1370,1240.4722806448299,1499.5277193551701
Yes,Unknown,1371,,Yes,Unknown,Yes,Unknown,1371,1241.4722806448299,1500.5277193551701
Yes,Unknown,1395,,Yes,Unknown,Yes,Unknown,1395,1265.4722806448299,1524.5277193551701
Yes,Unknown,1397,,Yes,Unknown,Yes,Unknown,1397,1267.4722806448299,1526.5277193551701
Yes,Unknown,1398,,Yes,Unknown,Yes,Unknown,1398,1268.4722806448299,1527.5277193551701
Yes,Unknown,1404,,Yes,Unknown,Yes,Unknown,1404,1274.4722806448299,1533.5277193551701
Yes,Unknown,1407,,Yes,Unknown,Yes,Unknown,1407,1277.4722806448299,1536.5277193551701
Yes,Unknown,1408,,Yes,Unknown,Yes,Unknown,1408,1278.4722806448299,1537.5277193551701
Yes,Genus,1410,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,Yes,Genus,1410,1280.4722806448299,1539.5277193551701
No,Species,1411,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae,No,Species,1411,1281.4722806448299,1540.5277193551701
Yes,Unknown,1415,,Yes,Unknown,Yes,Unknown,1415,1285.4722806448299,1544.5277193551701
Yes,Unknown,1416,,Yes,Unknown,Yes,Unknown,1416,1286.4722806448299,1545.5277193551701
No,Species,1423,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_617,No,Species,1423,1293.4722806448299,1552.5277193551701
No,Species,1424,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_755,No,Species,1424,1294.4722806448299,1553.5277193551701
Yes,Family,1425,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1425,1295.4722806448299,1554.5277193551701
Yes,Family,1426,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1426,1296.4722806448299,1555.5277193551701
Yes,Family,1427,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1427,1297.4722806448299,1556.5277193551701
Yes,Family,1428,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1428,1298.4722806448299,1557.5277193551701
No,Species,1429,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_462,No,Species,1429,1299.4722806448299,1558.5277193551701
Yes,Family,1430,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,Yes,Family,1430,1300.4722806448299,1559.5277193551701
Yes,Family,1431,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,Yes,Family,1431,1301.4722806448299,1560.5277193551701
Yes,Family,1433,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae,Yes,Family,1433,1303.4722806448299,1562.5277193551701
Yes,Unknown,1437,,Yes,Unknown,Yes,Unknown,1437,1307.4722806448299,1566.5277193551701
No,Species,1454,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_saccharolytica,No,Species,1454,1324.4722806448299,1583.5277193551701
Yes,Family,1455,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1455,1325.4722806448299,1584.5277193551701
Yes,Family,1456,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1456,1326.4722806448299,1585.5277193551701
No,Species,1457,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_loescheii,No,Species,1457,1327.4722806448299,1586.5277193551701
No,Species,1458,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_HMSC073D09,No,Species,1458,1328.4722806448299,1587.5277193551701
Yes,Genus,1459,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1459,1329.4722806448299,1588.5277193551701
Yes,Genus,1460,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1460,1330.4722806448299,1589.5277193551701
Yes,Genus,1461,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1461,1331.4722806448299,1590.5277193551701
Yes,Family,1462,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1462,1332.4722806448299,1591.5277193551701
Yes,Genus,1463,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,Yes,Genus,1463,1333.4722806448299,1592.5277193551701
No,Species,1464,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473,No,Species,1464,1334.4722806448299,1593.5277193551701
Yes,Genus,1465,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,Yes,Genus,1465,1335.4722806448299,1594.5277193551701
Yes,Genus,1466,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,Yes,Genus,1466,1336.4722806448299,1595.5277193551701
Yes,Family,1467,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1467,1337.4722806448299,1596.5277193551701
Yes,Family,1468,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1468,1338.4722806448299,1597.5277193551701
Yes,Family,1469,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1469,1339.4722806448299,1598.5277193551701
Yes,Family,1470,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1470,1340.4722806448299,1599.5277193551701
Yes,Family,1471,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1471,1341.4722806448299,1600.5277193551701
Yes,Family,1472,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1472,1342.4722806448299,1601.5277193551701
Yes,Family,1473,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1473,1343.4722806448299,1602.5277193551701
Yes,Family,1474,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1474,1344.4722806448299,1603.5277193551701
Yes,Family,1475,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1475,1345.4722806448299,1604.5277193551701
Yes,Family,1476,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1476,1346.4722806448299,1605.5277193551701
No,Species,1477,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226,No,Species,1477,1347.4722806448299,1606.5277193551701
Yes,Family,1478,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1478,1348.4722806448299,1607.5277193551701
No,Species,1481,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891,No,Species,1481,1351.4722806448299,1610.5277193551701
Yes,Family,1482,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,Yes,Family,1482,1352.4722806448299,1611.5277193551701
Yes,Genus,1483,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,Yes,Genus,1483,1353.4722806448299,1612.5277193551701
Yes,Genus,1484,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,Yes,Genus,1484,1354.4722806448299,1613.5277193551701
Yes,Unknown,1487,,Yes,Unknown,Yes,Unknown,1487,1357.4722806448299,1616.5277193551701
Yes,Unknown,1488,,Yes,Unknown,Yes,Unknown,1488,1358.4722806448299,1617.5277193551701
Yes,Unknown,1489,,Yes,Unknown,Yes,Unknown,1489,1359.4722806448299,1618.5277193551701
Yes,Unknown,1497,,Yes,Unknown,Yes,Unknown,1497,1367.4722806448299,1626.5277193551701
No,Species,1501,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_S7_1_8,No,Species,1501,1371.4722806448299,1630.5277193551701
Yes,Genus,1502,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1502,1372.4722806448299,1631.5277193551701
Yes,Genus,1503,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1503,1373.4722806448299,1632.5277193551701
No,Species,1504,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_corporis,No,Species,1504,1374.4722806448299,1633.5277193551701
No,Species,1505,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bergensis,No,Species,1505,1375.4722806448299,1634.5277193551701
No,Species,1507,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,No,Species,1507,1377.4722806448299,1636.5277193551701
Yes,Genus,1512,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1512,1382.4722806448299,1641.5277193551701
Yes,Genus,1513,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1513,1383.4722806448299,1642.5277193551701
No,Species,1514,,No,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis,No,Species,1514,1384.4722806448299,1643.5277193551701
Yes,Genus,1515,,Yes,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,Yes,Genus,1515,1385.4722806448299,1644.5277193551701
